analogy,cos,w3w4,w2w4,addrank,baserank,domainsimrank,mulrank,diffrank,category,freq1,freq2,freq3,freq4
bicycle:ride::food:eat,0.5868549716674625,0.4938605131464404,0.2226913340196638,1,41,5028,1,1,: is_something_you,26320,56646,235059,35315
bicycle:ride::beverage:drink,0.6167577311018614,0.6626106296248662,0.26815929959262585,1,3,2180,1,4,: is_something_you,26320,56646,8609,32986
bicycle:ride::car:drive,0.49364262213690474,0.49582750586036817,0.49462540664550037,8,81,39,6,173,: is_something_you,26320,56646,288041,147578
wine:grapes::sake:rice,0.09843486492999524,0.07670254300453083,0.37646463681855047,94425,163972,1218,89896,224729,: alcohol_made_from,72032,11503,11181,65275
wine:grapes::cider:apples,0.6003383434598631,0.5750401278161875,0.6309186096707124,1,15,13,1,32,: alcohol_made_from,72032,11503,3595,6665
wine:grapes::chicha:corn,0.4083757632940627,0.4045947772220134,0.4456916251204558,148,608,549,144,6407,: alcohol_made_from,72032,11503,398,24898
wine:grapes::beer:barley,0.49790209640968897,0.4289947844608572,0.504955365067003,20,649,233,23,350,: alcohol_made_from,72032,11503,38785,7311
wine:grapes::tequila:agave,0.5749580774975966,0.5925521029356604,0.41039899480434844,1,5,831,1,775,: alcohol_made_from,72032,11503,2234,1239
wine:grapes::rum:sugarcane,0.4289792953874265,0.32310965429763483,0.4662777489372308,5,1003,425,5,56,: alcohol_made_from,72032,11503,8094,4857
wine:grapes::vodka:potatoes,0.42683843791947434,0.3188598412886737,0.5575676453331644,34,1947,72,33,105,: alcohol_made_from,72032,11503,3792,9114
sake:rice::wine:grapes,0.536559077028458,0.7126663839414638,0.37646463681855047,3,2,918,4,943,: alcohol_made_from,11181,65275,72032,11503
sake:rice::cider:apples,0.42958279606021427,0.5750401278161875,0.3749869731977231,18,16,944,18,13355,: alcohol_made_from,11181,65275,3595,6665
sake:rice::chicha:corn,0.5471852028063693,0.4045947772220134,0.6281026076257473,2,608,3,2,2,: alcohol_made_from,11181,65275,398,24898
sake:rice::beer:barley,0.4802346329027904,0.4289947844608572,0.5141348589377523,10,650,51,10,22,: alcohol_made_from,11181,65275,38785,7311
sake:rice::tequila:agave,0.4527526412963244,0.5925521029356604,0.2593832257414871,11,5,5004,11,2911,: alcohol_made_from,11181,65275,2234,1239
sake:rice::rum:sugarcane,0.4850466194181254,0.32310965429763483,0.5706967350498899,5,1004,11,5,4,: alcohol_made_from,11181,65275,8094,4857
sake:rice::vodka:potatoes,0.46703881607520825,0.3188598412886737,0.5715168727872885,6,1949,9,6,15,: alcohol_made_from,11181,65275,3792,9114
cider:apples::wine:grapes,0.6493225829307826,0.7126663839414638,0.6309186096707124,2,2,11,2,60,: alcohol_made_from,3595,6665,72032,11503
cider:apples::sake:rice,0.12739007451722578,0.07670254300453083,0.3749869731977231,45567,163972,904,49032,48381,: alcohol_made_from,3595,6665,11181,65275
cider:apples::chicha:corn,0.391453891377908,0.4045947772220134,0.49834856411025524,249,607,121,252,6899,: alcohol_made_from,3595,6665,398,24898
cider:apples::beer:barley,0.3597560599057623,0.4289947844608572,0.44382829366173915,371,649,318,382,169698,: alcohol_made_from,3595,6665,38785,7311
cider:apples::tequila:agave,0.4482062089281774,0.5925521029356604,0.3212413110633258,12,5,2109,12,436920,: alcohol_made_from,3595,6665,2234,1239
cider:apples::rum:sugarcane,0.32296487234095667,0.32310965429763483,0.317553635434617,224,1003,2230,247,19776,: alcohol_made_from,3595,6665,8094,4857
cider:apples::vodka:potatoes,0.43940718115036015,0.3188598412886737,0.6158373266221863,22,1947,16,22,39,: alcohol_made_from,3595,6665,3792,9114
chicha:corn::wine:grapes,0.5756289779941824,0.7126663839414638,0.4456916251204558,3,2,261,3,799,: alcohol_made_from,398,24898,72032,11503
chicha:corn::sake:rice,0.2596186391115488,0.07670254300453083,0.6281026076257473,653,163973,13,697,213,: alcohol_made_from,398,24898,11181,65275
chicha:corn::cider:apples,0.5273326633744039,0.5750401278161875,0.49834856411025524,4,16,106,4,263,: alcohol_made_from,398,24898,3595,6665
chicha:corn::beer:barley,0.5361617406453223,0.4289947844608572,0.6835737508742026,3,649,4,3,13,: alcohol_made_from,398,24898,38785,7311
chicha:corn::tequila:agave,0.4606535764755706,0.5925521029356604,0.43813221738493197,2,5,286,2,14041,: alcohol_made_from,398,24898,2234,1239
chicha:corn::rum:sugarcane,0.4278709509783343,0.32310965429763483,0.5831892488954931,12,1002,24,12,45,: alcohol_made_from,398,24898,8094,4857
chicha:corn::vodka:potatoes,0.44988009313585237,0.3188598412886737,0.6884738247252392,11,1948,3,10,42,: alcohol_made_from,398,24898,3792,9114
beer:barley::wine:grapes,0.6559790604549641,0.7126663839414638,0.504955365067003,2,2,48,2,19,: alcohol_made_from,38785,7311,72032,11503
beer:barley::sake:rice,0.23290304142531973,0.07670254300453083,0.5141348589377523,2260,163972,38,2126,505,: alcohol_made_from,38785,7311,11181,65275
beer:barley::cider:apples,0.49193185731513905,0.5750401278161875,0.44382829366173915,8,15,167,8,2543,: alcohol_made_from,38785,7311,3595,6665
beer:barley::chicha:corn,0.5223330530386243,0.4045947772220134,0.6835737508742026,4,607,2,4,18,: alcohol_made_from,38785,7311,398,24898
beer:barley::tequila:agave,0.49810651863069383,0.5925521029356604,0.3470886393863576,2,5,802,2,2868,: alcohol_made_from,38785,7311,2234,1239
beer:barley::rum:sugarcane,0.42648425398827494,0.32310965429763483,0.44323655784793614,9,1002,170,9,116,: alcohol_made_from,38785,7311,8094,4857
beer:barley::vodka:potatoes,0.4885577474205575,0.3188598412886737,0.6293351084536728,4,1947,5,4,29,: alcohol_made_from,38785,7311,3792,9114
tequila:agave::wine:grapes,0.6695900055373696,0.7126663839414638,0.4103989948043484,1,2,577,1,224,: alcohol_made_from,2234,1239,72032,11503
tequila:agave::sake:rice,0.16615533375087635,0.07670254300453083,0.2593832257414871,31680,163972,14847,30517,40442,: alcohol_made_from,2234,1239,11181,65275
tequila:agave::cider:apples,0.5124022007373005,0.5750401278161875,0.3212413110633258,2,16,5330,2,26713,: alcohol_made_from,2234,1239,3595,6665
tequila:agave::chicha:corn,0.4717807681869255,0.4045947772220134,0.43813221738493197,21,606,258,20,2775,: alcohol_made_from,2234,1239,398,24898
tequila:agave::beer:barley,0.5111544323667898,0.4289947844608572,0.3470886393863576,7,649,3136,7,1397,: alcohol_made_from,2234,1239,38785,7311
tequila:agave::rum:sugarcane,0.37510827710777195,0.32310965429763483,0.40352809528717737,46,1003,695,47,17165,: alcohol_made_from,2234,1239,8094,4857
tequila:agave::vodka:potatoes,0.46550918808434305,0.3188598412886737,0.32992522774410166,10,1947,4500,8,1109,: alcohol_made_from,2234,1239,3792,9114
rum:sugarcane::wine:grapes,0.6350371463012916,0.7126663839414638,0.4662777489372308,1,2,151,1,24,: alcohol_made_from,8094,4857,72032,11503
rum:sugarcane::sake:rice,0.26384144560917094,0.07670254300453083,0.5706967350498899,683,163974,33,696,233,: alcohol_made_from,8094,4857,11181,65275
rum:sugarcane::cider:apples,0.4665188861167155,0.5750401278161875,0.317553635434617,15,16,1729,14,5560,: alcohol_made_from,8094,4857,3595,6665
rum:sugarcane::chicha:corn,0.4321410844002394,0.4045947772220134,0.5831892488954931,35,608,31,36,382,: alcohol_made_from,8094,4857,398,24898
rum:sugarcane::beer:barley,0.4084248456951268,0.4289947844608572,0.44323655784793614,69,649,227,69,3276,: alcohol_made_from,8094,4857,38785,7311
rum:sugarcane::tequila:agave,0.4990390690827961,0.5925521029356604,0.40352809528717737,1,5,403,1,1244,: alcohol_made_from,8094,4857,2234,1239
rum:sugarcane::vodka:potatoes,0.43281933302464437,0.3188598412886737,0.5229585668165322,16,1948,67,15,143,: alcohol_made_from,8094,4857,3792,9114
vodka:potatoes::wine:grapes,0.6449570625790688,0.7126663839414638,0.5575676453331644,2,2,78,2,29,: alcohol_made_from,3792,9114,72032,11503
vodka:potatoes::sake:rice,0.3312175027790603,0.07670254300453083,0.5715168727872885,121,163972,58,135,47,: alcohol_made_from,3792,9114,11181,65275
vodka:potatoes::cider:apples,0.5803036151541826,0.5750401278161875,0.6158373266221863,4,16,20,4,45,: alcohol_made_from,3792,9114,3595,6665
vodka:potatoes::chicha:corn,0.5564999828752396,0.4045947772220134,0.6884738247252392,11,608,7,11,9,: alcohol_made_from,3792,9114,398,24898
vodka:potatoes::beer:barley,0.5491691858097579,0.4289947844608572,0.6293351084536728,9,649,14,9,42,: alcohol_made_from,3792,9114,38785,7311
vodka:potatoes::tequila:agave,0.4918148056119571,0.5925521029356604,0.32992522774410166,39,4,2933,35,2299,: alcohol_made_from,3792,9114,2234,1239
vodka:potatoes::rum:sugarcane,0.4795466147114337,0.32310965429763483,0.5229585668165322,17,1003,138,17,48,: alcohol_made_from,3792,9114,8094,4857
broom:sweep::gun:shoot,0.3474643997048204,0.41982342863226507,0.24937251567607738,148,315,783,149,6347,: instrument_of,3899,11815,124702,41386
broom:sweep::dagger:stab,0.27798996751245986,0.49365126598339093,0.08921396735927609,159,50,46816,165,756231,: instrument_of,3899,11815,6216,4355
broom:sweep::rag:wipe,0.2184986996012907,0.10913106824091949,0.3247230328139418,393,71323,139,427,1217,: instrument_of,3899,11815,4565,3245
broom:sweep::shovel:dig,0.35435962027829043,0.4799052591651375,0.18009824564198124,12,34,3891,13,20904,: instrument_of,3899,11815,2414,10733
broom:sweep::pen:write,0.2182205514116115,0.31073460221914084,-0.024040535216018056,449,298,686551,454,186715,: instrument_of,3899,11815,27612,97157
broom:sweep::scissors:cut,0.3866493923197969,0.39787850031205974,0.2899633806044097,5,111,334,6,456,: instrument_of,3899,11815,3159,156294
broom:sweep::corkscrew:uncork,0.05749199484818846,0.09197181976686865,0.027529808280068853,144546,115528,256588,149645,455991,: instrument_of,3899,11815,983,16
gun:shoot::broom:sweep,0.21072786768641713,0.22505049157366575,0.24937251567607738,4182,10937,2966,4752,59546,: instrument_of,124702,41386,3899,11815
gun:shoot::dagger:stab,0.4112279229543106,0.49365126598339093,0.41052157518970545,10,50,134,10,9162,: instrument_of,124702,41386,6216,4355
gun:shoot::rag:wipe,0.2795250047020226,0.10913106824091949,0.40815396732490067,205,71324,138,248,49,: instrument_of,124702,41386,4565,3245
gun:shoot::shovel:dig,0.48584804669221654,0.4799052591651375,0.325857310628523,2,34,723,2,83,: instrument_of,124702,41386,2414,10733
gun:shoot::pen:write,0.4232421405814863,0.31073460221914084,0.24445994963553264,1,298,3243,1,10,: instrument_of,124702,41386,27612,97157
gun:shoot::scissors:cut,0.44190384055251847,0.39787850031205974,0.43535890512099873,3,111,75,3,51,: instrument_of,124702,41386,3159,156294
gun:shoot::corkscrew:uncork,0.11079555589574379,0.09197181976686865,0.07728094427628174,44886,115528,107190,46993,102208,: instrument_of,124702,41386,983,16
dagger:stab::broom:sweep,0.13854455248018466,0.22505049157366575,0.0892139673592761,40425,10936,179350,45727,900245,: instrument_of,6216,4355,3899,11815
dagger:stab::gun:shoot,0.4150143293007207,0.41982342863226507,0.41052157518970545,25,315,88,27,1241,: instrument_of,6216,4355,124702,41386
dagger:stab::rag:wipe,0.1184627086875349,0.10913106824091949,0.24511129289565753,52863,71323,3692,61803,234312,: instrument_of,6216,4355,4565,3245
dagger:stab::shovel:dig,0.4278192139917194,0.4799052591651375,0.23207797083060897,5,34,5034,6,6986,: instrument_of,6216,4355,2414,10733
dagger:stab::pen:write,0.32481203231320516,0.31073460221914084,0.11596460591684235,21,298,95834,18,9889,: instrument_of,6216,4355,27612,97157
dagger:stab::scissors:cut,0.35357081221447023,0.39787850031205974,0.2605261091613277,39,111,2509,34,29015,: instrument_of,6216,4355,3159,156294
dagger:stab::corkscrew:uncork,0.11544630924690094,0.09197181976686865,0.04896327635312569,52693,115528,402872,55530,170937,: instrument_of,6216,4355,983,16
rag:wipe::broom:sweep,0.3301924707046351,0.22505049157366575,0.3247230328139418,143,10936,684,151,843,: instrument_of,4565,3245,3899,11815
rag:wipe::gun:shoot,0.45613159560134187,0.41982342863226507,0.40815396732490067,11,315,152,11,127,: instrument_of,4565,3245,124702,41386
rag:wipe::dagger:stab,0.41099415047651666,0.49365126598339093,0.24511129289565753,60,50,3609,63,5916,: instrument_of,4565,3245,6216,4355
rag:wipe::shovel:dig,0.40294791985672523,0.4799052591651375,0.3226357223216125,28,34,721,30,5042,: instrument_of,4565,3245,2414,10733
rag:wipe::pen:write,0.23134574312794495,0.31073460221914084,0.15779797501643789,626,298,19417,581,113680,: instrument_of,4565,3245,27612,97157
rag:wipe::scissors:cut,0.40753161087027073,0.39787850031205974,0.4030769966979309,31,111,162,29,772,: instrument_of,4565,3245,3159,156294
rag:wipe::corkscrew:uncork,0.046569000406374995,0.09197181976686865,0.0720688579898309,240073,115529,103088,247300,623634,: instrument_of,4565,3245,983,16
shovel:dig::broom:sweep,0.14861403831477812,0.22505049157366575,0.18009824564198124,17819,10936,7326,20249,726225,: instrument_of,2414,10733,3899,11815
shovel:dig::gun:shoot,0.3961149378451706,0.41982342863226507,0.325857310628523,29,315,311,31,1981,: instrument_of,2414,10733,124702,41386
shovel:dig::dagger:stab,0.3512933869864945,0.49365126598339093,0.23207797083060897,19,50,2341,19,437333,: instrument_of,2414,10733,6216,4355
shovel:dig::rag:wipe,0.19895842763820648,0.10913106824091949,0.3226357223216125,1059,71322,331,1237,1542,: instrument_of,2414,10733,4565,3245
shovel:dig::pen:write,0.356806285905059,0.31073460221914084,0.15384257892566933,7,298,13812,7,245,: instrument_of,2414,10733,27612,97157
shovel:dig::scissors:cut,0.36408677625207586,0.39787850031205974,0.3045347324494745,4,111,469,5,7374,: instrument_of,2414,10733,3159,156294
shovel:dig::corkscrew:uncork,0.040287286672978234,0.09197181976686865,0.03603857072091546,309972,115529,285369,320439,892824,: instrument_of,2414,10733,983,16
pen:write::broom:sweep,0.16153815571658464,0.22505049157366575,-0.024040535216018056,6104,10936,749191,6313,233621,: instrument_of,27612,97157,3899,11815
pen:write::gun:shoot,0.417121505658447,0.41982342863226507,0.24445994963553264,3,315,1455,3,334,: instrument_of,27612,97157,124702,41386
pen:write::dagger:stab,0.3652686863705689,0.49365126598339093,0.11596460591684235,13,50,57330,12,30777,: instrument_of,27612,97157,6216,4355
pen:write::rag:wipe,0.14308860697691514,0.10913106824091949,0.15779797501643789,11069,71323,18365,11273,29792,: instrument_of,27612,97157,4565,3245
pen:write::shovel:dig,0.4241640493398176,0.4799052591651375,0.15384257892566933,2,34,20565,2,835,: instrument_of,27612,97157,2414,10733
pen:write::scissors:cut,0.3680361407684971,0.39787850031205974,0.11084441800237023,11,111,65271,10,1710,: instrument_of,27612,97157,3159,156294
pen:write::corkscrew:uncork,0.09668464859712679,0.09197181976686865,0.029685875525054008,41070,115529,357466,42551,132031,: instrument_of,27612,97157,983,16
scissors:cut::broom:sweep,0.2508091611056838,0.22505049157366575,0.2899633806044097,651,10936,1022,696,5441,: instrument_of,3159,156294,3899,11815
scissors:cut::gun:shoot,0.4114712257280427,0.41982342863226507,0.43535890512099873,29,315,68,31,431,: instrument_of,3159,156294,124702,41386
scissors:cut::dagger:stab,0.3028115013221339,0.49365126598339093,0.2605261091613277,129,50,1659,123,754736,: instrument_of,3159,156294,6216,4355
scissors:cut::rag:wipe,0.261582058599121,0.10913106824091949,0.4030769966979309,159,71322,133,160,181,: instrument_of,3159,156294,4565,3245
scissors:cut::shovel:dig,0.4703910921696142,0.4799052591651375,0.3045347324494745,4,34,811,4,187,: instrument_of,3159,156294,2414,10733
scissors:cut::pen:write,0.25899845993919285,0.31073460221914084,0.11084441800237023,115,298,27106,115,51998,: instrument_of,3159,156294,27612,97157
scissors:cut::corkscrew:uncork,0.09257567731446008,0.09197181976686865,0.06464554778824153,51531,115528,86013,53291,150056,: instrument_of,3159,156294,983,16
corkscrew:uncork::broom:sweep,0.030915950907541182,0.22505049157366575,0.027529808280068853,526474,10936,539405,545947,1327551,: instrument_of,983,16,3899,11815
corkscrew:uncork::gun:shoot,0.1793079561743068,0.41982342863226507,0.07728094427628174,4230,315,191959,4518,1280096,: instrument_of,983,16,124702,41386
corkscrew:uncork::dagger:stab,0.2600818722494797,0.49365126598339093,0.04896327635312569,124,50,364022,136,990254,: instrument_of,983,16,6216,4355
corkscrew:uncork::rag:wipe,0.08036553215697428,0.10913106824091949,0.0720688579898309,159630,71324,218032,172100,551162,: instrument_of,983,16,4565,3245
corkscrew:uncork::shovel:dig,0.2802161016884008,0.4799052591651375,0.03603857072091546,32,34,465711,36,626325,: instrument_of,983,16,2414,10733
corkscrew:uncork::pen:write,0.2471103577006201,0.31073460221914084,0.029685875525054008,355,298,520304,351,91928,: instrument_of,983,16,27612,97157
corkscrew:uncork::scissors:cut,0.15759216702142062,0.39787850031205974,0.06464554778824153,8710,111,259445,8169,1286207,: instrument_of,983,16,3159,156294
